currentLocation,count
POINT (189.30282403182326 4167.627906110606),1
POINT (189.39160441990907 4318.392676825776),1
POINT (189.92394255945806 4137.186525699974),1
POINT (190.04743460364435 4131.134108765838),2
POINT (190.62374053518954 4102.889019761849),1
POINT (1915.2859842403648 5312.093781653036),44
POINT (192.33336193814398 4914.19221267522),2
POINT (194.73966785314457 4373.94941175874),1
POINT (196.56759159333345 4393.013256120445),1
POINT (1968.4130534549015 4491.047949899914),1
POINT (198.3295277288202 1299.360903370048),26
POINT (199.1701010050531 4420.155435678641),1
POINT (199.30074072700614 890.2474796102158),16
POINT (199.64327292302633 4876.269831814872),2
POINT (1993.1409593405124 5311.325298938236),19
POINT (2.8391186517051965 3588.484886387918),9
POINT (2.984232878249017 4100.475309572491),1
POINT (200.30530797883364 1293.7754727507527),65
POINT (200.56848073585851 4434.739465067024),1
POINT (2007.7917718597726 4093.353054507395),1
POINT (201.85693504245575 4712.9523762307235),1
POINT (2015.3436745883612 4870.663786883867),32
POINT (2015.6012258387632 4877.664215132254),1
POINT (202.3188422804485 4452.994395143773),1
POINT (2021.6555188213752 4141.842845279862),4
POINT (2024.7110850230729 4487.245530725891),1
POINT (2026.7076278310253 4133.21883176659),5
POINT (2028.178073712494 4131.9653970405425),17
POINT (203.4452842051966 4464.742321528096),1
POINT (203.56946965093715 4466.037480597119),1
POINT (203.59581375200796 1664.4625490606652),2
POINT (203.78093992675147 4468.242953580819),1
POINT (2031.711586087642 4144.26661051721),10
POINT (2032.077021524605 5307.842344395387),31
POINT (2032.953630419587 4486.787577122429),1
POINT (2034.925846918406 4148.289813192065),15
POINT (2035.1726279289167 4888.173729217788),2
POINT (2036.936160847116 4096.32990139245),1
POINT (2037.2827034946054 4147.035074726804),7
POINT (2037.5840188812192 4898.759127722423),29
POINT (2042.1063610730464 4363.877597548604),46
POINT (2043.7166708902068 4346.287600576919),18
POINT (2050.180926104707 4335.0803589938605),1
POINT (2050.180926104707 4374.926623500649),1
POINT (2055.5513041185845 4485.532056454663),1
POINT (2063.9507282383065 4099.089205450067),1
POINT (207.08356424550504 4468.874999980763),1
POINT (2073.8637698881444 4940.4130254975),37
POINT (2089.527666552947 4099.1570400871215),2
POINT (2091.2927564958486 4485.71932771717),1
POINT (2095.702427472035 4486.240215333979),1
POINT (21.669890256648806 3464.6893415476097),53
POINT (21.75570206567331 1659.4249457825504),8
POINT (210.88611569291817 4811.425168523445),2
POINT (2105.2621147090945 5334.454000089414),51
POINT (2110.80817009729 5019.169190411168),26
POINT (2111.100769701764 4063.0561713955035),32
POINT (2113.146319828208 5099.0139780453665),35
POINT (2119.566426939381 5333.491746286379),1
POINT (2126.295282585733 4096.65672714259),2
POINT (2127.116138274304 4838.059210015424),7
POINT (213.4566539054436 4469.494167958479),1
POINT (2131.6062199057487 4815.375953304995),7
POINT (2137.371309216862 4825.208299083863),9
POINT (2138.155948202091 4840.05126099472),4
POINT (2140.0953402291275 4839.703899590224),16
POINT (2141.200934662937 5297.303006794203),2
POINT (2142.9119426448406 4759.893826417769),34
POINT (2153.389571449563 4760.551377277387),2
POINT (2155.054171633074 4998.638494760318),1
POINT (2157.903115788972 5220.36543426072),1
POINT (216.3544664748704 1254.371724083746),2
POINT (216.6872164037096 4469.808028417952),1
POINT (216.88717701053875 1095.693585701924),7
POINT (2162.077183383429 5261.446787407956),1
POINT (2163.0709629213466 4903.515205351129),2
POINT (2167.4963504635534 4801.159153515115),3
POINT (2169.176785862394 4792.099718619367),1
POINT (2171.367604336479 4780.2887454941465),1
POINT (2174.037242969148 4765.896393723574),1
POINT (2175.6993584489587 4976.439447130084),28
POINT (2177.9443871208114 5021.823397692597),27
POINT (2178.164942598448 4743.643454939588),1
POINT (2179.5103652880916 5037.116105993253),1
POINT (2181.159176245842 4727.5011713326485),1
POINT (2182.5352931743437 5043.293217415122),38
POINT (2182.5699363042336 4092.829874593436),1
POINT (2187.366673077496 4092.503681482765),2
POINT (2187.4265010217246 4270.004640042418),1
POINT (2188.4062655088374 4326.174795439306),1
POINT (2188.6395276460366 4683.69550520795),1
POINT (2189.4885617725995 4383.205833689036),1
POINT (2189.613001271187 4389.763108292437),1
POINT (219.11410382120562 4713.391410597429),2
POINT (2190.2571300891805 5300.1883035933415),1
POINT (2191.451754179263 4945.821523930677),1
POINT (2192.7767242363825 4933.177065424005),42
POINT (2194.105717000431 4426.274424310284),3
POINT (2197.0745657717957 4634.0157920031),1
POINT (2199.8523676887808 5268.126362996234),56
POINT (2199.9866371235407 4091.6454844368723),1
POINT (22.14238182579193 1659.4231511494654),2
POINT (220.60076528442963 4585.319458769036),1
POINT (2200.7964953066867 4582.971248026159),1
POINT (2202.923141972264 4481.985594361147),1
POINT (2204.766653898348 4514.498778816063),2
POINT (2205.4692250544585 4498.072520874145),1
POINT (2205.7400940450148 5216.3176837740175),36
POINT (2205.954558072749 4102.1041339891335),1
POINT (2211.1188040814286 5227.989103585554),1
POINT (2215.392449903611 4769.681157920286),33
POINT (222.2585412131388 1810.2952358591588),39
POINT (2222.694117829342 4594.880339745687),1
POINT (2223.5624472994955 4862.063619308975),34
POINT (2223.6100948058197 4062.7376541474628),41
POINT (223.3754341990981 1819.3960275496556),1
POINT (2233.1240881346425 4571.347828587747),32
POINT (2237.610736525216 4602.673592276821),34
POINT (2238.526068759931 4055.222885312164),46
POINT (2256.8967537035414 5347.655739103048),41
POINT (2256.9459293809396 4090.9156529529537),1
POINT (2264.203852555873 4065.5602161190236),51
POINT (229.7696775681375 1082.0137772610378),8
POINT (23.631407644464858 5219.167319082662),2
POINT (230.2481991245498 1108.976167331247),16
POINT (233.5502362928224 1106.2325777315136),16
POINT (234.6849012088594 4471.556566520971),1
POINT (24.13604801314648 4100.514934119656),2
POINT (2405.1302538902714 4033.1838921950034),30
POINT (2409.7559376435624 4346.312086368327),37
POINT (2414.336435689438 5379.863523612927),29
POINT (242.84118031440676 1108.8269385105305),11
POINT (2423.1213407945315 4360.755472811068),1
POINT (244.71751460876845 1664.4697129876222),1
POINT (244.95035715002064 1253.4817279831466),1
POINT (245.52306268598971 4472.609531861491),2
POINT (2468.027310102608 5208.8512655235245),49
POINT (247.47452021975187 1059.2743582345527),2
POINT (2488.0670182344566 4043.9132725302534),2
POINT (2493.884306563122 4054.5689731091297),38
POINT (25.14705315156719 5226.253681137051),34
POINT (25.27879639800907 1256.4570061602674),8
POINT (256.6868529714914 4473.694133181029),1
POINT (257.433114226706 4708.492050584735),1
POINT (258.49267537955234 4799.8575256145605),51
POINT (262.7436408416473 1252.927943760011),1
POINT (2635.8172883286657 4060.6557005788763),6
POINT (27.248757157050008 5343.758699412592),39
POINT (27.64877692111972 1249.5804403259986),6
POINT (276.93388958512855 1725.7239236242585),17
POINT (278.52787449304884 4475.816064904624),1
POINT (279.30685380543684 1715.6921266839192),12
POINT (28.13548089109984 5245.9527278661),52
POINT (286.586327845334 1725.5999247626096),2
POINT (292.39217131874955 1664.5199131746435),1
POINT (292.6318810639643 1738.7113467054796),11
POINT (297.9271844876638 4705.58415189684),1
POINT (301.98071314514164 4705.293066051716),1
POINT (305.2195659070266 1021.4359954249875),15
POINT (318.94970745415804 1033.1806025214216),1
POINT (320.2039967407866 1064.4409076647667),1
POINT (326.0701914505251 1664.5648400949365),1
POINT (326.42859585316614 4478.837722401344),1
POINT (327.21180331687873 4749.996807884298),1
POINT (33.054785041364894 3467.7464824486233),1
POINT (33.6672240334118 1254.5552718204597),16
POINT (330.14114434449584 787.647734479416),31
POINT (333.4726356389988 1664.5747150525121),1
POINT (338.54791328924017 5069.755864313634),28
POINT (341.1115359914733 4747.94016263901),44
POINT (345.06266211374634 5055.5261801554925),1
POINT (345.42374842256095 4478.2735032546725),1
POINT (349.0352898431787 4478.16622847438),7
POINT (350.8272887085128 1241.708882985055),1
POINT (353.46630938349324 5036.394910300052),1
POINT (354.72148868970515 5036.215574161836),35
POINT (354.92667736862916 4148.692258927901),45
POINT (355.6243619780982 5044.255146336895),38
POINT (358.1754997309316 1664.3285534267297),1
POINT (358.35270133922876 5055.26014712158),39
POINT (36.324178793607146 1263.1211858073589),11
POINT (361.70950222305044 4477.78976225398),1
POINT (361.8254056349728 4702.987428661796),8
POINT (363.54385328743274 4702.9440547231325),1
POINT (364.28762253793303 1664.2234593968685),2
POINT (364.6146082003103 4477.703470953635),1
POINT (364.9744401121802 4477.692782750235),1
POINT (365.5697588709012 4702.892920489054),1
POINT (37.16776273943869 3469.2412770690626),49
POINT (371.6712597039229 1664.0965024934635),1
POINT (376.34203305804084 4477.355127468542),1
POINT (385.6829826868187 4702.385258975562),2
POINT (386.6974675890328 4702.359653187768),2
POINT (39.409511757463186 1082.2328031003733),41
POINT (39.906683627062975 1273.7506248395198),10
POINT (392.19828905186796 4476.884143979804),1
POINT (398.7335757496285 1034.209755081372),15
POINT (398.8555537263237 1202.2697645431313),1
POINT (398.9080342409375 1203.0874395985504),1
POINT (399.7994038475339 1179.6199973054636),1
POINT (400.07619102322553 4596.453677335358),1
POINT (400.1273866947413 4598.4264136626725),1
POINT (400.14568132631075 4581.383012802926),2
POINT (400.20430695066426 4571.042846339119),1
POINT (400.2287629276952 4566.729393368278),1
POINT (400.23098244871585 4566.337922623587),2
POINT (400.3787300749025 4540.2787536808355),1
POINT (400.3849255589803 1182.9721795525963),1
POINT (400.4525982370525 4527.250165901511),1
POINT (400.474597554907 1179.6853077862067),1
POINT (400.6701796502457 4488.873977047937),1
POINT (400.7358780580473 4477.286339720958),1
POINT (400.7473076128737 4622.313990074),1
POINT (400.7848268574819 4623.759729032403),1
POINT (401.00364888735993 4632.191656083583),6
POINT (401.41219171197986 4647.934144609068),2
POINT (401.8900064121248 1183.934912725201),4
POINT (402.00557504569684 4670.799141273601),2
POINT (402.0524718268735 4672.606227324477),1
POINT (402.5059811663703 1189.7281862592758),1
POINT (403.1495848862235 1039.0698968230122),10
POINT (403.16152967543456 1025.6964917896094),5
POINT (404.0035046936061 1200.0179885305386),2
POINT (404.45626772197295 1663.5327853168867),1
POINT (406.4833432784857 1187.8553086755987),2
POINT (407.027946131314 1044.501645679795),10
POINT (407.29032494500893 1663.4840555213916),2
POINT (407.8818659386966 1205.4497373873214),1
POINT (407.9084535244169 1188.9097442196621),2
POINT (409.40892307841887 4476.573319362019),4
POINT (410.6339534720901 1229.0518277249341),1
POINT (411.5558837295971 4476.559173730197),1
POINT (412.94935448990594 1207.4576823333166),4
POINT (413.1140709862116 1183.919995695945),1
POINT (413.3431069247301 1663.3799818189796),2
POINT (413.75051508931284 1198.1278256879918),1
POINT (413.840000705876 1194.128694228948),9
POINT (414.46800938953857 4749.751129616142),27
POINT (416.2513916581785 1204.7140927335831),1
POINT (416.40821121470617 1183.8661480542794),1
POINT (416.4880705494022 1037.2205142459288),13
POINT (416.7061470037964 1197.5713765368866),4
POINT (417.1409994149922 1197.7100840059954),1
POINT (418.47646668134996 2395.880043768734),25
POINT (420.58595287626724 1034.231407601525),10
POINT (421.4398726836498 1195.1794993090514),2
POINT (421.5233000721641 1184.4477812458397),2
POINT (424.19873253607904 1185.6151541208906),1
POINT (425.54233567976286 1207.3084535126),2
POINT (426.27158397665187 1199.9116589573418),1
POINT (426.8618871342712 1194.4935470726475),1
POINT (429.89792875971733 2384.9383099256006),1
POINT (437.6518999634884 4326.142300989137),12
POINT (438.26196264155914 4337.48769555031),10
POINT (440.2961315211313 4434.617828577074),20
POINT (440.77629266280564 4341.806688262852),15
POINT (444.4690259114103 4339.368686524556),11
POINT (445.42371920899706 4453.425471620347),16
POINT (447.7528813037526 4446.320032225456),1
POINT (448.19069585548044 1524.2653237233367),1
POINT (448.79913987469365 4328.78174286464),2
POINT (450.3428003399324 4476.303619236634),1
POINT (452.1001385838099 4332.363132641688),12
POINT (452.5225478397973 1206.778939217981),1
POINT (461.88922506853726 2227.657308829264),22
POINT (462.0061211139331 4443.447930097371),8
POINT (465.2183733924865 4476.205608879789),1
POINT (466.85889255967726 1103.8021098897436),1
POINT (472.75900774203626 1009.0146594590412),1
POINT (474.303037070009 4476.145752958561),1
POINT (481.5391222654151 1657.7883256095897),1
POINT (483.7442885512845 1625.5443007455372),1
POINT (483.91490141425913 1657.4846736742313),2
POINT (484.1162608685217 4476.081096789492),1
POINT (485.6848250309575 1616.4578407959182),1
POINT (486.26219511809376 1617.3533136653004),1
POINT (486.5870184814419 1618.0987642142618),1
POINT (486.6244289010918 1636.859581968243),2
POINT (486.97999694081915 1637.2122364310294),1
POINT (486.981392432567 1620.728428320725),1
POINT (487.0766933717738 1636.1999693167688),2
POINT (487.34049808047394 1625.4460194468281),1
POINT (487.6201521196149 1632.0143537556307),1
POINT (487.8110856563072 1623.206663272879),1
POINT (488.4850283796898 1635.1168804764982),2
POINT (489.1236167283524 1615.4975885634274),1
POINT (489.19366279893705 2274.4476149298566),29
POINT (489.87338284512805 1633.4154981797283),1
POINT (489.96387914949764 1618.2642643906995),1
POINT (490.71731966025226 1614.6073501068965),1
POINT (490.8314747459252 1627.382976545224),1
POINT (491.16977527913343 1632.1558217475285),1
POINT (492.03865893297 1635.8361913439603),1
POINT (492.13918407505867 1622.3943706251996),1
POINT (492.5327262561063 1638.6130536327407),1
POINT (493.1050206587392 1617.969777357635),1
POINT (493.563175187692 1633.3021597454756),1
POINT (493.8015256173967 1618.2248296733571),1
POINT (495.1307639045389 1677.0516579361977),11
POINT (496.53210094549246 1614.809853141403),1
POINT (497.2067908555536 4356.908652589637),2
POINT (497.60352629769136 1630.607555568836),1
POINT (497.82584178828034 1634.3559162473662),2
POINT (497.9967937001494 1624.515148185587),19
POINT (498.19808674885326 1686.7974359495345),5
POINT (499.6432438154021 1631.720695225041),1
POINT (500.15484629475435 1632.3753842224305),1
POINT (500.8629399980698 1627.9578304935255),1
POINT (501.1645621490171 1615.11983665729),1
POINT (501.57322435980876 1626.6185682981938),1
POINT (501.6757493114446 1626.9618874588878),1
POINT (502.8318063292928 1624.1180734707386),1
POINT (504.0423469187797 1637.626570128457),1
POINT (504.4432558417916 1615.999934010236),1
POINT (504.51046378057964 1477.886760892753),1
POINT (505.5966656779232 1625.5659532656903),1
POINT (505.61260545651294 1628.2003807975177),1
POINT (506.36888670484245 1620.3619808344938),1
POINT (507.44297339990607 1371.5155304788693),9
POINT (507.5002810236239 1630.0179015815231),1
POINT (507.67823222944736 1468.4914493644562),62
POINT (508.1051657951509 1622.8592866520491),3
POINT (508.35552553035245 1616.0016080775295),1
POINT (510.48587067778806 1372.2821310932004),14
POINT (510.5817395377109 1370.868651861271),7
POINT (510.77983089230935 1654.051026302906),2
POINT (511.9635724645401 1623.9289511174127),1
POINT (512.8280140404926 1637.544224297932),1
POINT (514.9339139852839 1385.362675233428),12
POINT (517.5672009548521 4476.170197457266),2
POINT (518.5013127919809 1068.5123479002707),1
POINT (525.0873240468296 4418.827779090524),45
POINT (526.4015381963275 4322.955915190171),39
POINT (529.0336503746969 4425.668816338874),1
POINT (53.71315310962717 4727.81027677455),7
POINT (530.1614108954341 1651.5738371748187),1
POINT (530.628132513775 4476.264558428767),1
POINT (533.243532438734 1067.052320700562),1
POINT (534.869503473957 4412.508707969395),31
POINT (535.4874987111288 4426.070086468944),32
POINT (537.5231278982735 4476.314372522043),1
POINT (539.0781254501154 4476.325606872289),1
POINT (544.1123134428389 4476.361977238948),2
POINT (55.79242681710089 4100.425900495064),1
POINT (55.884151780814044 4100.425642518431),1
POINT (552.9569463840824 815.4572947540477),1
POINT (554.3742530220767 4476.436116406113),16
POINT (558.1197010227812 4476.463176046573),1
