currentLocation,count
POINT (601.4660810771826 2558.2242239947163),5
POINT (601.7277385647054 3556.6658950219626),11
POINT (602.0670325956467 2047.1419894939427),1
POINT (602.2652169328235 2051.201120991532),1
POINT (604.4825109282216 4151.198546011619),1
POINT (605.0157042367011 2558.365691986614),6
POINT (605.0352009405825 3204.860613802215),13
POINT (605.0606339361797 424.15209856388833),8
POINT (605.6978995676507 1775.046700549799),1
POINT (605.8700695260123 1773.0673495314356),3
POINT (606.3813587446377 1767.1893157258023),1
POINT (606.5642622159903 1765.0865669319423),1
POINT (607.5934450016848 4477.868123105062),1
POINT (607.6839706255785 2383.4941895708853),1
POINT (607.8621692661453 1750.165185374374),1
POINT (609.3969354890081 2564.8890112413414),6
POINT (61.86670312323876 1407.3066997477722),1
POINT (610.9592838210854 2088.25637012737),1
POINT (611.3346599759675 2266.011783648469),1
POINT (611.4143532764043 790.8138726813173),4
POINT (612.4328507627499 1717.939753708064),1
POINT (613.4653899123531 1711.0155702071202),1
POINT (613.7912253910998 2558.4235647890227),2
POINT (614.1204902644371 2100.6014430725413),2
POINT (614.4975167058212 3571.3251169017535),1
POINT (615.3098822064323 3201.003200456854),1
POINT (615.7160635471297 3541.2744186311565),1
POINT (615.7368025588042 3540.762971913532),1
POINT (616.2956028633527 2274.8909931311796),27
POINT (616.5950413056198 3675.678088987194),1
POINT (616.898193698848 3684.214646658525),1
POINT (617.2205899629829 3504.17115117334),1
POINT (617.3617367059629 3697.26769094177),1
POINT (617.592213544108 1683.3411870001657),1
POINT (618.1813495470618 3720.3474107213124),1
POINT (618.3255792435621 3724.4088172930406),1
POINT (618.363479124418 3484.3368279913843),1
POINT (618.6701169170694 3734.1107552804774),1
POINT (619.3144758806034 3468.608925878485),1
POINT (619.8394690912536 787.3715061500633),9
POINT (620.0233251212022 3456.885740287757),2
POINT (620.1155538963543 2389.277154299279),13
POINT (620.3108823479811 4079.478052167119),5
POINT (620.9225032512384 3794.6968303167882),1
POINT (621.5940824558542 2129.7871487260086),1
POINT (621.9038826743756 2887.89031337703),7
POINT (621.9061030942532 1654.4123440991589),1
POINT (622.1925069281828 3423.099920081473),1
POINT (622.4957234620337 3421.0735242874853),1
POINT (623.0944246121667 3665.3366650857856),1
POINT (623.5416797108849 3842.6990447571247),1
POINT (623.644175421853 3844.5775058585086),1
POINT (625.5037811123793 3878.6589022464254),1
POINT (625.9469399108451 4047.2507915074384),1
POINT (626.3084115233097 3893.4055381168127),1
POINT (626.5021538466519 4478.576143046458),2
POINT (627.3507873852933 3917.448059802796),1
POINT (627.4934719644735 3920.9929051764952),1
POINT (627.6074709579874 3923.8250879329375),1
POINT (627.7770595188798 4017.593370046742),1
POINT (628.1462233516373 3937.2098134665057),1
POINT (628.1497898135029 4011.553207758836),1
POINT (628.3371029781583 3382.0355907941007),1
POINT (628.9660209685345 3998.326033279177),2
POINT (628.9871597468541 3958.101976496931),1
POINT (629.2274283518273 2166.354548365224),2
POINT (631.0630551102553 1992.3693835341364),1
POINT (631.5130723031391 2001.4772026036535),1
POINT (632.5131524662587 2189.1071658299356),1
POINT (633.8447899070184 2198.3283409000564),1
POINT (634.0670771736393 2199.8676110787333),1
POINT (634.2315634398999 3342.6429173939814),1
POINT (634.3977651502133 3027.6199910627565),1
POINT (634.4776736203507 3065.5536765880033),1
POINT (634.8445284039785 3021.7367011089686),1
POINT (635.00434900455 3019.6320720334443),1
POINT (635.3875100654925 3091.850798576726),1
POINT (635.6085768766358 3098.2403215853205),1
POINT (635.745710771316 2211.4916266020077),1
POINT (636.2936031963319 3002.654274127142),1
POINT (636.7833407882212 1738.82106191045),4
POINT (637.1322281595055 3315.474254783034),2
POINT (637.6279939865431 2985.082086029057),1
POINT (637.716353175613 3305.7837901457688),1
POINT (638.0078935998613 3147.0841694973246),1
POINT (639.3504401887066 3278.6747604381867),1
POINT (640.1041843791213 3266.170362883992),1
POINT (640.1363254120583 3265.637152467569),1
POINT (640.1995239898413 2789.6640839556408),2
POINT (640.2861022517831 2796.8334783391597),1
POINT (640.2931476974343 3263.0355162272695),1
POINT (640.3918081678397 1731.8929460381073),2
POINT (640.4949974480782 2896.124492234974),1
POINT (640.5168263305244 2815.939335596778),1
POINT (640.7296526210965 2250.849406032696),1
POINT (640.739590205855 2834.3860223380952),1
POINT (640.7476891147985 2882.3547902077753),1
POINT (640.9493857480475 3252.1487172583224),1
POINT (641.011877315744 2258.5960878172946),1
POINT (641.5651457940667 3241.9334366480957),2
POINT (641.9345114113765 2283.921131578666),1
POINT (641.9828288297156 3209.1987614982886),1
POINT (642.2121096568892 2702.7456882040137),1
POINT (642.5802294560546 2301.64520856258),2
POINT (643.9446555739149 2007.2601673320473),1
POINT (643.9770981560541 2663.3288162088006),2
POINT (645.1383547745855 2645.9448761297235),1
POINT (645.2942782792215 2643.9308915603456),1
POINT (645.9789773385069 1753.2932585345086),6
POINT (646.1116864762611 2001.8632351405074),1
POINT (646.5072927151671 2376.165197219661),1
POINT (647.5629555941641 3601.6552505358823),3
POINT (647.8716119955387 2396.4527342070833),1
POINT (648.2353231519261 4479.389922421033),1
POINT (648.3090753536089 2402.9578493844297),1
POINT (649.2732378930231 2592.536694879846),1
POINT (649.8446287662705 2585.1563297162347),1
POINT (649.9024242011491 2426.6510743819777),1
POINT (649.9382662694971 2427.1840488094285),1
POINT (650.1374033633441 2581.374709221051),1
POINT (650.9444045903672 2449.464637679779),1
POINT (651.6132582541603 2512.507814619087),1
POINT (651.7014349511159 1386.6328658766781),1
POINT (651.8749117709943 2537.1701134917703),1
POINT (652.2768381043073 3617.611317444375),4
POINT (653.0249310096121 1045.6277551766495),1
POINT (653.2787421488846 1747.9489292825585),5
POINT (655.9783435229315 1333.0738405008026),2
POINT (656.2536542797567 3601.6114125171284),5
POINT (656.4955189778115 1175.025809132529),2
POINT (656.7815857340961 1308.8027770647666),1
POINT (656.8095791658538 1305.1882808171604),1
POINT (656.8773488251504 1101.9096599880013),1
POINT (657.0817510974313 1270.0455932788686),1
POINT (658.7356297698551 3625.4880792356084),6
POINT (661.9436003222165 1749.0223056957525),4
POINT (664.1877750440672 3797.8522890989393),17
POINT (665.4837382334836 3620.670154330548),4
POINT (665.6143289852563 3291.6693208642923),8
POINT (666.9314139956567 3538.6573715625846),2
POINT (667.9662740932497 3611.7187084454636),3
POINT (668.5791182362665 3528.178158870665),3
POINT (668.695608088595 838.3908402330602),2
POINT (668.7635661265443 1576.3515644285944),4
POINT (670.3987400004884 1584.4743462106067),1
POINT (672.282190162093 1593.6046208989999),3
POINT (673.8139689536532 3622.428690543131),1
POINT (678.0809284400252 2936.8175399850243),1
POINT (679.902227323963 1589.9770996065429),3
POINT (682.986873639177 1595.2912148661912),3
POINT (684.7646271414229 4391.601572885953),1
POINT (685.5970462343168 4383.077351852047),1
POINT (686.0858044772576 2922.7380939410023),19
POINT (687.7039386385917 4401.122620869001),2
POINT (690.1177050167048 4401.317018177473),1
POINT (690.31092874446 4399.0334187605395),2
POINT (691.9240174727879 331.74200714208257),11
POINT (692.0529217254871 4385.804690491239),1
POINT (692.4302486309026 4398.259199623211),1
POINT (693.8152965618438 4393.661133887733),1
POINT (696.2686209981073 2246.957689733069),2
POINT (696.9576466409038 3665.271150755178),1
POINT (697.4896734247295 4378.131529814108),1
POINT (698.2411158717262 4392.416668183332),11
POINT (699.0568512340717 4403.728624174136),1
POINT (699.496295177938 4392.237332045116),1
POINT (699.5594383652852 4403.32309758197),2
POINT (699.8875659869789 4399.6222152227865),1
POINT (700.399168466331 4400.276904220175),1
POINT (700.4542465900925 4383.786741871879),1
POINT (700.6039396381658 4391.816475182966),1
POINT (702.3345224456589 4410.392534555216),5
POINT (706.4975828465831 4421.162330200467),4
POINT (706.6132088764192 4388.263500832239),1
POINT (707.6079259037268 4414.658688793123),5
POINT (709.3522760776962 4411.202745692064),2
POINT (710.6982687180739 4400.471487906717),1
POINT (711.8772477187078 4389.659919313488),1
POINT (715.8455315809335 4482.709320226866),1
POINT (719.2486171361982 2247.4294073069445),1
POINT (719.2989199310706 4482.892236381381),1
POINT (722.0457328441847 1992.5394973926823),7
POINT (732.879247406784 2084.694821357077),10
POINT (733.3292645996678 2093.8026404265943),1
POINT (746.0658366878414 1387.7991789818198),2
POINT (747.5840024139869 1408.279746934849),4
POINT (749.3658990709515 1751.7548584668007),4
POINT (753.7054838360351 1400.1424701599562),5
POINT (755.4959379738591 941.5439456910775),1
POINT (756.1226691324407 932.1601683593542),2
POINT (756.3873075804554 918.0765033979907),1
POINT (756.7986493760545 926.9000152573052),1
POINT (756.8645203639812 937.1294314080759),1
POINT (756.9133903388239 1024.4552105276846),1
POINT (759.1270339183864 917.9727245492857),2
POINT (759.5302269648053 934.7400698111055),2
POINT (759.554977753431 947.0276541601992),1
POINT (759.5948947993564 938.423247083926),1
POINT (760.4071167556731 919.9718993849625),1
POINT (760.4675253054671 924.9830576856579),1
POINT (760.916139118338 943.1869326123866),2
POINT (762.1898615140951 2449.2949586107643),1
POINT (762.3949898881458 926.3343165265879),1
POINT (762.4050572269095 945.6101457196863),1
POINT (763.0712470114073 926.3118147681259),1
POINT (763.1484303989004 922.6774022427849),2
POINT (763.2625854845734 935.4530286811124),1
POINT (764.4963572573384 927.3662503121893),2
POINT (765.433488668168 1388.077755807866),2
POINT (765.5361313973874 926.0398294935233),1
POINT (766.0020851289152 933.8296660258756),1
POINT (766.039186819872 4485.367935322099),1
POINT (766.2326363560448 926.2948818092455),1
POINT (767.7535477916894 1023.6228342031172),1
POINT (768.3070448676337 923.755447535423),1
POINT (768.6316256139761 4486.2731941717275),1
POINT (768.9455156871779 934.3477605671063),2
POINT (768.9632116841406 922.8799052772913),1
POINT (769.3110114528383 923.4844086309784),2
POINT (769.3304264362072 945.1483281946585),2
POINT (769.5699265815168 946.9566843698179),1
POINT (770.3384188222344 936.584331780519),2
POINT (770.4279044387976 932.5852003214752),1
POINT (771.8356839137388 929.0295960819383),3
POINT (772.0743545540503 939.7907473609293),1
POINT (772.2060209408559 922.1478233133372),1
POINT (772.9961149476277 922.3226541468065),1
POINT (773.294050736718 936.027882629414),1
POINT (773.5419573156997 922.6881080856417),1
POINT (773.5499459344757 934.4271800747688),1
POINT (773.6731355020604 936.4318108868073),2
POINT (774.004335098457 934.6886204340822),1
POINT (775.5757332886236 932.8662775819275),1
POINT (776.1976410487316 926.5110323198392),1
POINT (778.0277764165714 933.6360054015785),1
POINT (778.1871533004738 933.3093418997718),1
POINT (778.7906801175228 2050.971080321526),1
POINT (779.3199808728307 1259.0295243840708),6
POINT (779.7998235367279 1937.002372872434),1
POINT (782.9654896109396 941.727047132201),2
POINT (784.0377855026107 2139.97305988465),1
POINT (786.3608929676889 4088.9745036957947),1
POINT (792.7434163845141 1271.714895095455),7
POINT (795.3027355381611 415.55936820390906),17
POINT (798.5883678150275 1272.7012529204824),3
POINT (799.5367819042242 4115.728291873062),2
POINT (8.2816657572778 1458.1821398962882),2
POINT (800.6342599068146 4103.165163999878),1
POINT (802.6432613172313 1270.237768185861),1
POINT (803.8794909700774 4107.0117745652105),6
POINT (804.6029176785743 1653.4191504453709),1
POINT (805.2995603995856 4194.114060009928),2
POINT (806.5860264889284 4108.445829034211),2
POINT (808.5660505276021 767.0366393713456),2
POINT (808.5912517729716 764.4935636859797),1
POINT (808.7346343501663 1610.2441160941373),1
POINT (810.9268205768844 4191.007488813335),2
POINT (811.3565430757347 713.8969109939461),1
POINT (814.2799524302352 4206.235581858619),1
POINT (814.5339925814092 4101.1085187545905),6
POINT (814.9741574863003 4210.187755662936),7
POINT (816.357434281525 4055.347358864013),1
POINT (817.3406388040821 1084.3769989214268),2
POINT (818.3278822815116 2154.1644392689086),1
POINT (821.0825013542806 2154.462745367603),7
POINT (823.9669889960232 337.7443506549204),10
POINT (824.1605937718389 1484.8544034463728),1
POINT (824.4596158807301 4202.437345821421),9
POINT (825.8491054246387 3665.0530706623954),1
POINT (827.6022596364746 3665.0492940803483),3
POINT (831.061879867088 4056.187961737148),1
POINT (834.9166212134627 2172.3595144724727),5
POINT (835.124325461093 2171.4209896265206),2
POINT (842.3872615968534 2169.263269718156),4
POINT (85.15030839972447 4908.334090018902),1
POINT (852.6262322890902 1548.3399721995982),4
POINT (853.2036023762264 1549.2354450689804),2
POINT (853.9853371611925 1411.833824079003),1
POINT (858.6274291297271 4394.198158029892),7
POINT (859.3593928785715 1623.0523610677237),14
POINT (859.77069892671 971.0679533787439),2
POINT (861.6157489214414 4401.428272431414),4
POINT (862.3838503250334 4403.482976251685),1
POINT (864.3272328299572 4400.678607732128),1
POINT (865.149408963124 982.7393731902811),1
POINT (865.8885173220591 1372.5403243704602),2
POINT (868.902110395577 4390.34074468453),2
POINT (870.996844777119 1360.3046951984286),3
POINT (873.4643705475888 4381.558004261778),1
POINT (876.2149686787956 375.0620692467076),1
POINT (877.0299938066541 4404.887042954778),2
POINT (877.2786575380362 1358.5441805909259),2
POINT (879.4130457928632 4325.416517352433),5
POINT (879.4367101326411 1366.4044166277695),6
POINT (879.9069369894579 4332.701227473271),1
POINT (88.42964039377885 1660.471923592683),1
POINT (880.1644882398598 4339.7016557216575),1
POINT (882.5382422425587 4387.583995814686),2
POINT (883.9410504888199 4528.173256679948),1
POINT (886.0746538983659 4058.449996880609),1
POINT (889.3274607277476 4350.313141596718),1
POINT (891.3689194539413 4222.3434401386785),7
POINT (892.1098778783794 1371.573256703271),3
POINT (903.9691099852218 4220.741537877808),2
POINT (904.4466687905121 4223.847291101175),2
POINT (906.1593515864085 4220.3953080735155),5
POINT (906.1805836482198 4233.265845525495),8
POINT (909.9536976221101 2105.7628662602465),3
POINT (91.5485244472209 4908.835011681327),1
POINT (910.9308224300952 2096.2830602085164),5
POINT (912.6931972664519 2104.1395036050094),1
POINT (916.6689993834505 2093.787218831092),8
POINT (917.1190165763343 2102.895037900609),1
POINT (917.2965590639861 4305.6452297830165),3
POINT (920.1652216289825 4286.3451841335145),2
POINT (920.2330694532365 2092.9979456647757),1
POINT (920.6524260563766 2571.673518234092),8
POINT (926.1579076101292 4011.6840956886385),1
POINT (926.728983755387 3964.040468755599),1
POINT (932.6102011780455 3893.0090775090307),1
POINT (950.4643448008085 3705.5313777750293),1
POINT (950.5599091969873 3991.4961432390674),1
POINT (950.9811634358774 4002.3093046642557),3
POINT (951.3585026228035 4059.942386619992),1
POINT (952.1021040518372 3980.50025619818),1
POINT (952.440058713363 3993.937221981193),2
POINT (952.6721102474256 2479.660661275157),8
POINT (952.9246696387457 3999.657485058145),2
POINT (953.0656583722626 4003.947907566864),1
POINT (953.4399091861392 3977.6727154763107),1
POINT (955.7157859498368 338.98841714798596),15
POINT (956.5078360440541 3998.2202243614156),1
POINT (957.5802160877795 4415.775797990616),1
POINT (957.9737679568201 4002.8107153672668),1
POINT (958.6925616686889 3998.5399127900987),1
POINT (959.0593131349062 3979.932053972671),1
POINT (959.6935847822597 3991.0435450153886),1
POINT (960.0044046588629 4000.3904853440963),1
POINT (960.2427550885675 3985.3131552719783),1
POINT (960.4846522195035 3982.220319434169),2
POINT (960.5415156185329 4006.355608035459),1
POINT (960.6668441824235 3976.9899435090097),1
POINT (962.1088610765646 3998.708913179099),1
POINT (962.2206222733749 3818.3374992115446),3
POINT (962.3529110395593 3984.504705355196),3
POINT (962.9556344197006 3993.366034029839),1
POINT (963.1814850332388 3981.585668199657),1
POINT (963.321130185361 3982.502682093711),1
POINT (963.3405451687298 4004.1666016573913),1
